Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,BREED,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Locality,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR26417384,WGS,300,2687546400,PRJNA1029395,SAMN37868088,Invertebrate,not applicable,951910905,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX22122563,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,512,not applicable,EKDL210007862-1a-AK19187-AK18640,PAIRED,RANDOM,GENOMIC,Ostrevigtjønn_Hauge_I_Dalane,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,OSTR_08,SRP466968,Gills and muscle
SRR26417385,WGS,300,2298661200,PRJNA1029395,SAMN37867957,Invertebrate,not applicable,807297332,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX22122562,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,380,not applicable,EKDL210004790-1a-AK10139-AK9682,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LILL_15,SRP466968,Gills and muscle
SRR26417386,WGS,300,3173967000,PRJNA1029395,SAMN37867956,Invertebrate,not applicable,1129475124,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX22122561,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,379,not applicable,EKDL210005548-1a-AK11479-AK16234,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,LILL_14,SRP466968,Gills and muscle
SRR26417387,WGS,300,1740824700,PRJNA1029395,SAMN37867955,Invertebrate,not applicable,605606578,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX22122560,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,378,not applicable,EKDL210004790-1a-AK11158-AK16267,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LILL_13,SRP466968,Gills and muscle
SRR26417388,WGS,300,2466175500,PRJNA1029395,SAMN37867954,Invertebrate,not applicable,899534408,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX22122559,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,377,not applicable,EKDL210004789-1a-AK11186-AK1268,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,LILL_12,SRP466968,Gills and muscle
SRR26417389,WGS,300,2774631000,PRJNA1029395,SAMN37867953,Invertebrate,not applicable,980904074,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122558,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,376,not applicable,EKDL210004789-1a-AK11471-AK16271,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LILL_11,SRP466968,Gills and muscle
SRR26417390,WGS,300,3443345700,PRJNA1029395,SAMN37867952,Invertebrate,not applicable,1211449969,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX22122557,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,375,not applicable,EKDL210009123-1a-AK23709-AK23710,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,LILL_10,SRP466968,Gills and muscle
SRR26417391,WGS,300,1930885800,PRJNA1029395,SAMN37867951,Invertebrate,not applicable,677833518,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122556,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,374,not applicable,EKDL210009123-1a-AK23707-AK23708,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LILL_09,SRP466968,Gills and muscle
SRR26417392,WGS,300,1196217600,PRJNA1029395,SAMN37867950,Invertebrate,not applicable,445068090,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX22122555,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,373,not applicable,EKDL200012859-1a-AK11467-AK14066,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,LILL_08,SRP466968,Gills and muscle
SRR26417393,WGS,300,706204800,PRJNA1029395,SAMN37867949,Invertebrate,not applicable,256039600,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX22122554,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,372,not applicable,EKDL200012859-1a-AK11683-AK16236,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,LILL_07,SRP466968,Gills and muscle
SRR26417394,WGS,300,2923052100,PRJNA1029395,SAMN37867948,Invertebrate,not applicable,1044422495,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX22122553,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,371,not applicable,EKDL210009123-1a-AK23705-AK23706,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,LILL_06,SRP466968,Gills and muscle
SRR26417395,WGS,300,1878453900,PRJNA1029395,SAMN37867615,Invertebrate,not applicable,679278907,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122552,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,38,not applicable,EKDL210004789-1a-AK11416-AK16269,PAIRED,RANDOM,GENOMIC,Bovallstrand,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,BOVA_05,SRP466968,Gills and muscle
SRR26417396,WGS,300,2167682100,PRJNA1029395,SAMN37867947,Invertebrate,not applicable,769573679,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX22122551,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,370,not applicable,EKDL210005548-1a-AK11433-AK13293,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,LILL_05,SRP466968,Gills and muscle
SRR26417397,WGS,300,2270219700,PRJNA1029395,SAMN37867946,Invertebrate,not applicable,770220594,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX22122550,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,369,not applicable,EKDL200012859-1a-AK11608-AK2002,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LILL_04,SRP466968,Gills and muscle
SRR26417398,WGS,300,2194956300,PRJNA1029395,SAMN37867945,Invertebrate,not applicable,774649106,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX22122549,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,368,not applicable,EKDL210004789-1a-AK8204-AK9482,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,LILL_03,SRP466968,Gills and muscle
SRR26417399,WGS,300,2441193900,PRJNA1029395,SAMN37867944,Invertebrate,not applicable,827778009,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX22122548,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,367,not applicable,EKDL210004789-1a-AK11464-AK16277,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LILL_02,SRP466968,Gills and muscle
SRR26417400,WGS,300,1518843000,PRJNA1029395,SAMN37867943,Invertebrate,not applicable,532605825,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX22122547,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,366,not applicable,EKDL200012859-1a-GG04-AK5420,PAIRED,RANDOM,GENOMIC,Lilla_Tenholmen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,LILL_01,SRP466968,Gills and muscle
SRR26417401,WGS,300,1900364700,PRJNA1029395,SAMN37867942,Invertebrate,not applicable,646035928,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX22122546,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,365,not applicable,EKDL210004788-1a-AK11683-AK16236,PAIRED,RANDOM,GENOMIC,Langestrand_Sørlandsleia,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LANG_20,SRP466968,Gills and muscle
SRR26417402,WGS,300,3808772700,PRJNA1029395,SAMN37867941,Invertebrate,not applicable,1280520829,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX22122545,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,364,not applicable,EKDL210004788-1a-AK11526-AK16296,PAIRED,RANDOM,GENOMIC,Langestrand_Sørlandsleia,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,LANG_19,SRP466968,Gills and muscle
SRR26417403,WGS,300,2179821000,PRJNA1029395,SAMN37867940,Invertebrate,not applicable,746444200,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX22122544,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,363,not applicable,EKDL210005548-1a-AK11710-AK16288,PAIRED,RANDOM,GENOMIC,Langestrand_Sørlandsleia,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LANG_18,SRP466968,Gills and muscle
SRR26417404,WGS,300,2373971400,PRJNA1029395,SAMN37867939,Invertebrate,not applicable,803749781,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX22122543,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,362,not applicable,EKDL210004789-1a-AK11171-AK16279,PAIRED,RANDOM,GENOMIC,Langestrand_Sørlandsleia,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LANG_17,SRP466968,Gills and muscle
SRR26417405,WGS,300,1710436800,PRJNA1029395,SAMN37867938,Invertebrate,not applicable,610393944,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX22122542,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,361,not applicable,EKDL210007863-1a-AK19032-AK23713,PAIRED,RANDOM,GENOMIC,Langestrand_Sørlandsleia,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LANG_16,SRP466968,Gills and muscle
SRR26417406,WGS,300,2380914600,PRJNA1029395,SAMN37867614,Invertebrate,not applicable,795753985,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX22122541,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,37,not applicable,EKDL210004790-1a-AK11608-AK2002,PAIRED,RANDOM,GENOMIC,Bovallstrand,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,BOVA_04,SRP466968,Gills and muscle
SRR26417407,WGS,300,2243581500,PRJNA1029395,SAMN37867937,Invertebrate,not applicable,781627992,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX22122540,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,360,not applicable,EKDL210004790-1a-AK11674-AK2690,PAIRED,RANDOM,GENOMIC,Langestrand_Sørlandsleia,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,LANG_15,SRP466968,Gills and muscle
SRR26417408,WGS,300,2823468300,PRJNA1029395,SAMN37867936,Invertebrate,not applicable,984373297,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122539,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,359,not applicable,EKDL210004788-1a-AK11433-AK13293,PAIRED,RANDOM,GENOMIC,Langestrand_Sørlandsleia,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,LANG_14,SRP466968,Gills and muscle
SRR26417409,WGS,300,1416585300,PRJNA1029395,SAMN37867870,Invertebrate,not applicable,491070902,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX22122538,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,293,not applicable,EKDL210009122-1a-AK19176-AK31112,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_20,SRP466968,Gills and muscle
SRR26417410,WGS,300,1416326700,PRJNA1029395,SAMN37867869,Invertebrate,not applicable,492968331,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX22122537,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,292,not applicable,EKDL210009122-1a-AK34061-AK34062,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_19,SRP466968,Gills and muscle
SRR26417411,WGS,300,1383099600,PRJNA1029395,SAMN37867868,Invertebrate,not applicable,515434567,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX22122536,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,291,not applicable,EKDL210009122-1a-AK19265-AK31135,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_18,SRP466968,Gills and muscle
SRR26417412,WGS,300,2452190100,PRJNA1029395,SAMN37867607,Invertebrate,not applicable,855969479,THE TECHNICAL UNIVERSITY OF DENMARK,Alice Lown and Tom Cameron,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX22122535,United Kingdom,Europe,United Kingdom: England,not applicable,Illumina HiSeq 2500,30,not applicable,EKDL200012859-1a-AK11460-AK16272,PAIRED,RANDOM,GENOMIC,Barrow_Deep,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,BARR_12,SRP466968,Gills and muscle
SRR26417413,WGS,300,1362498300,PRJNA1029395,SAMN37867867,Invertebrate,not applicable,477306116,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX22122534,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,290,not applicable,EKDL210009122-1a-AK19185-AK31146,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_17,SRP466968,Gills and muscle
SRR26417414,WGS,300,1853221500,PRJNA1029395,SAMN37867866,Invertebrate,not applicable,654495437,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX22122533,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,289,not applicable,EKDL210009122-1a-AK19225-AK31157,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_16,SRP466968,Gills and muscle
SRR26417415,WGS,300,2463598500,PRJNA1029395,SAMN37867865,Invertebrate,not applicable,861388487,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX22122532,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,288,not applicable,EKDL210007863-1a-AK19156-AK34201,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_15,SRP466968,Gills and muscle
SRR26417416,WGS,300,1790299200,PRJNA1029395,SAMN37867864,Invertebrate,not applicable,618550440,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX22122531,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,287,not applicable,EKDL210007863-1a-AK27212-AK34199,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_14,SRP466968,Gills and muscle
SRR26417417,WGS,300,833587500,PRJNA1029395,SAMN37867863,Invertebrate,not applicable,295220460,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX22122530,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,286,not applicable,EKDL210007863-1a-AK18634-AK31196,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,HYPP_13,SRP466968,Gills and muscle
SRR26417418,WGS,300,2107855200,PRJNA1029395,SAMN37867862,Invertebrate,not applicable,753527486,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122529,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,285,not applicable,EKDL210007863-1a-AK23766-AK23767,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_12,SRP466968,Gills and muscle
SRR26417419,WGS,300,2360129100,PRJNA1029395,SAMN37867861,Invertebrate,not applicable,824298468,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX22122528,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,284,not applicable,EKDL210007863-1a-AK19150-AK23765,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_11,SRP466968,Gills and muscle
SRR26417420,WGS,300,1567836900,PRJNA1029395,SAMN37867860,Invertebrate,not applicable,561304856,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX22122527,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,283,not applicable,EKDL210007863-1a-AK19059-AK23764,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_10,SRP466968,Gills and muscle
SRR26417421,WGS,300,1170936000,PRJNA1029395,SAMN37867859,Invertebrate,not applicable,419076743,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX22122526,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,282,not applicable,EKDL210007863-1a-AK19087-AK23763,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,HYPP_09,SRP466968,Gills and muscle
SRR26417422,WGS,300,1490958600,PRJNA1029395,SAMN37867858,Invertebrate,not applicable,534395849,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX22122525,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,281,not applicable,EKDL210007863-1a-AK18652-AK23762,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_08,SRP466968,Gills and muscle
SRR26417423,WGS,300,3196809600,PRJNA1029395,SAMN37867606,Invertebrate,not applicable,1166203724,THE TECHNICAL UNIVERSITY OF DENMARK,Alice Lown and Tom Cameron,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122524,United Kingdom,Europe,United Kingdom: England,not applicable,Illumina HiSeq 2500,29,not applicable,EKDL210004789-1a-AK11177-AK16280,PAIRED,RANDOM,GENOMIC,Barrow_Deep,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,BARR_11,SRP466968,Gills and muscle
SRR26417424,WGS,300,1921815300,PRJNA1029395,SAMN37867857,Invertebrate,not applicable,683690510,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122523,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,280,not applicable,EKDL210007863-1a-AK19015-AK23761,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_07,SRP466968,Gills and muscle
SRR26417425,WGS,300,2793350400,PRJNA1029395,SAMN37867856,Invertebrate,not applicable,997356067,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX22122522,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,279,not applicable,EKDL210007863-1a-AK19070-AK23760,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,HYPP_06,SRP466968,Gills and muscle
SRR26417426,WGS,300,2572412700,PRJNA1029395,SAMN37867855,Invertebrate,not applicable,917594606,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122521,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,278,not applicable,EKDL210007863-1a-AK23758-AK23759,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,HYPP_05,SRP466968,Gills and muscle
SRR26417427,WGS,300,2513410200,PRJNA1029395,SAMN37867854,Invertebrate,not applicable,876046416,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX22122520,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,277,not applicable,EKDL210007863-1a-AK23756-AK23757,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,HYPP_04,SRP466968,Gills and muscle
SRR26417428,WGS,300,2330324100,PRJNA1029395,SAMN37867853,Invertebrate,not applicable,817341251,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2021,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX22122519,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,276,not applicable,EKDL210007863-1a-AK27209-AK34210,PAIRED,RANDOM,GENOMIC,Hyppeln_GothenburgArchipelago,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,HYPP_03,SRP466968,Gills and muscle
